"Entity ID","Yext ID","Entity Type","Address > City","Address > Region","City or Region","State Name"
"OsseoMN-internet","12698481","Internet City/State","","","Osseo","Minnesota"
"OwegoNY-internet","12698482","Internet City/State","","","Owego","New York"
"PalisadeCO-internet","12698483","Internet City/State","","","Palisade","Colorado"
"PainesvilleOH-internet","12698484","Internet City/State","","","Painesville","Ohio"
"PalmyraMO-internet","12698485","Internet City/State","","","Palmyra","Missouri"
"ParktonNC-internet","12698486","Internet City/State","","","Parkton","North Carolina"
"PemaquidME-internet","12698487","Internet City/State","","","Pemaquid","Maine"
"PeruME-internet","12698488","Internet City/State","","","Peru","Maine"
"PhoeniciaNY-internet","12698489","Internet City/State","","","Phoenicia","New York"
"PilotMountainNC-internet","12698490","Internet City/State","","","Pilot Mountain","North Carolina"
"PollocksvilleNC-internet","12698491","Internet City/State","","","Pollocksville","North Carolina"
"PortCraneNY-internet","12698492","Internet City/State","","","Port Crane","New York"
"RoopvilleGA-internet","12698493","Internet City/State","","","Roopville","Georgia"
"RowlandHeightsCA-internet","12698494","Internet City/State","","","Rowland Heights","California"
"RowlandNC-internet","12698495","Internet City/State","","","Rowland","North Carolina"
"SalisburyCenterNY-internet","12698496","Internet City/State","","","Salisbury Center","New York"
"ScarboroughME-internet","12698497","Internet City/State","","","Scarborough","Maine"
"SheffieldVT-internet","12698498","Internet City/State","","","Sheffield","Vermont"
"SouthKentCT-internet","12698499","Internet City/State","","","South Kent","Connecticut"
"StrongsvilleOH-internet","12698500","Internet City/State","","","Strongsville","Ohio"
"VarysburgNY-internet","12698501","Internet City/State","","","Varysburg","New York"
"VicksburgMI-internet","12698502","Internet City/State","","","Vicksburg","Michigan"
"WatervilleNY-internet","12698503","Internet City/State","","","Waterville","New York"
"WestonOH-internet","12698505","Internet City/State","","","Weston","Ohio"
"WinterSpringsFL-internet","12698506","Internet City/State","","","Winter Springs","Florida"
"WindsorME-internet","12698507","Internet City/State","","","Windsor","Maine"
"WisconsinRapidsWI-internet","12698508","Internet City/State","","","Wisconsin Rapids","Wisconsin"
"BethaltoIL-internet","12698509","Internet City/State","","","Bethalto","Illinois"
"AllenTX-internet","12698510","Internet City/State","","","Allen","Texas"
"BladenboroNC-internet","12698511","Internet City/State","","","Bladenboro","North Carolina"
"BakersvilleNC-internet","12698512","Internet City/State","","","Bakersville","North Carolina"
"BelchertownMA-internet","12698513","Internet City/State","","","Belchertown","Massachusetts"
"BridgeportWV-internet","12698514","Internet City/State","","","Bridgeport","West Virginia"
"BloomingtonSpringsTN-internet","12698515","Internet City/State","","","Bloomington Springs","Tennessee"
"BordenIN-internet","12698516","Internet City/State","","","Borden","Indiana"
"BrookfieldOH-internet","12698517","Internet City/State","","","Brookfield","Ohio"
"BruceCrossingMI-internet","12698518","Internet City/State","","","Bruce Crossing","Michigan"
"BrynMawrCA-internet","12698519","Internet City/State","","","Bryn Mawr","California"
"BuffaloSC-internet","12698520","Internet City/State","","","Buffalo","South Carolina"
"CalvertCityKY-internet","12698521","Internet City/State","","","Calvert City","Kentucky"
"CatawissaMO-internet","12698522","Internet City/State","","","Catawissa","Missouri"
"CenterburgOH-internet","12698523","Internet City/State","","","Centerburg","Ohio"
"ChaseMillsNY-internet","12698524","Internet City/State","","","Chase Mills","New York"
"ChesterlandOH-internet","12698525","Internet City/State","","","Chesterland","Ohio"
"ChinoCA-internet","12698526","Internet City/State","","","Chino","California"
"ClintonME-internet","12698527","Internet City/State","","","Clinton","Maine"
"ComstockNY-internet","12698528","Internet City/State","","","Comstock","New York"
"CornwallBridgeCT-internet","12698529","Internet City/State","","","Cornwall Bridge","Connecticut"
"CrossPlainsWI-internet","12698530","Internet City/State","","","Cross Plains","Wisconsin"
"CumberlandWI-internet","12698531","Internet City/State","","","Cumberland","Wisconsin"
"DaneWI-internet","12698532","Internet City/State","","","Dane","Wisconsin"
"DelavanWI-internet","12698533","Internet City/State","","","Delavan","Wisconsin"
"DanvilleIN-internet","12698534","Internet City/State","","","Danville","Indiana"
"DundeeMI-internet","12698536","Internet City/State","","","Dundee","Michigan"
"DunkirkOH-internet","12698537","Internet City/State","","","Dunkirk","Ohio"
"EnterpriseAL-internet","12698538","Internet City/State","","","Enterprise","Alabama"
"FairfieldIL-internet","12698539","Internet City/State","","","Fairfield","Illinois"
"FranklinvilleNC-internet","12698540","Internet City/State","","","Franklinville","North Carolina"
"GeorgetownIN-internet","12698541","Internet City/State","","","Georgetown","Indiana"
"GouverneurNY-internet","12698542","Internet City/State","","","Gouverneur","New York"
"GrantsboroNC-internet","12698543","Internet City/State","","","Grantsboro","North Carolina"
"HowardOH-internet","12698545","Internet City/State","","","Howard","Ohio"
"KailuaKonaHI-internet","12698546","Internet City/State","","","Kailua Kona","Hawaii"
"KansasvilleWI-internet","12698547","Internet City/State","","","Kansasville","Wisconsin"
"KattskillBayNY-internet","12698548","Internet City/State","","","Kattskill Bay","New York"
"KeavyKY-internet","12698549","Internet City/State","","","Keavy","Kentucky"
"KimboltonOH-internet","12698550","Internet City/State","","","Kimbolton","Ohio"
"LaFayetteNY-internet","12698551","Internet City/State","","","La Fayette","New York"
"LakeOzarkMO-internet","12698552","Internet City/State","","","Lake Ozark","Missouri"
"LeicesterNY-internet","12698553","Internet City/State","","","Leicester","New York"
"LittleFallsNY-internet","12698554","Internet City/State","","","Little Falls","New York"
"LubecME-internet","12698555","Internet City/State","","","Lubec","Maine"
"MiddletownOH-internet","12698556","Internet City/State","","","Middletown","Ohio"
"MohawkNY-internet","12698557","Internet City/State","","","Mohawk","New York"
"MonroeCityMO-internet","12698558","Internet City/State","","","Monroe City","Missouri"
"MontebelloCA-internet","12698559","Internet City/State","","","Montebello","California"
"MorrowOH-internet","12698560","Internet City/State","","","Morrow","Ohio"
"MountDesertME-internet","12698561","Internet City/State","","","Mount Desert","Maine"
"MurdockMN-internet","12698562","Internet City/State","","","Murdock","Minnesota"
"NewtonGroveNC-internet","12698563","Internet City/State","","","Newton Grove","North Carolina"
"NisswaMN-internet","12698564","Internet City/State","","","Nisswa","Minnesota"
"NorfolkNY-internet","12698565","Internet City/State","","","Norfolk","New York"
"ObionTN-internet","12698566","Internet City/State","","","Obion","Tennessee"
"NorwoodNJ-internet","12698567","Internet City/State","","","Norwood","New Jersey"
"OrlandoKY-internet","12698568","Internet City/State","","","Orlando","Kentucky"
"PetoskeyMI-internet","12698569","Internet City/State","","","Petoskey","Michigan"
"PlainwellMI-internet","12698570","Internet City/State","","","Plainwell","Michigan"
"RedHookNY-internet","12698571","Internet City/State","","","Red Hook","New York"
"RepublicOH-internet","12698572","Internet City/State","","","Republic","Ohio"
"SaintPetersMO-internet","12698573","Internet City/State","","","Saint Peters","Missouri"
"SchenevusNY-internet","12698574","Internet City/State","","","Schenevus","New York"
"ScottvilleMI-internet","12698575","Internet City/State","","","Scottville","Michigan"
"ShermanOaksCA-internet","12698576","Internet City/State","","","Sherman Oaks","California"
"StoneboroPA-internet","12698577","Internet City/State","","","Stoneboro","Pennsylvania"
"SobieskiWI-internet","12698578","Internet City/State","","","Sobieski","Wisconsin"
"TerraBellaCA-internet","12698579","Internet City/State","","","Terra Bella","California"
"ValleyParkMO-internet","12698580","Internet City/State","","","Valley Park","Missouri"
"VanBurenPointNY-internet","12698581","Internet City/State","","","Van Buren Point","New York"
"VanceAL-internet","12698582","Internet City/State","","","Vance","Alabama"
"VanceburgKY-internet","12698583","Internet City/State","","","Vanceburg","Kentucky"
"WacoKY-internet","12698584","Internet City/State","","","Waco","Kentucky"
"WarrenOH-internet","12698585","Internet City/State","","","Warren","Ohio"
"WaterfordME-internet","12698586","Internet City/State","","","Waterford","Maine"
"WestEdmestonNY-internet","12698587","Internet City/State","","","West Edmeston","New York"
"WhiteSulphurSpringsNY-internet","12698588","Internet City/State","","","White Sulphur Springs","New York"
"WhitesboroNY-internet","12698589","Internet City/State","","","Whitesboro","New York"
"WingateNC-internet","12698590","Internet City/State","","","Wingate","North Carolina"
"WoodruffSC-internet","12698591","Internet City/State","","","Woodruff","South Carolina"
"AnsoniaOH-internet","12698592","Internet City/State","","","Ansonia","Ohio"
"AnacondaMT-internet","12698595","Internet City/State","","","Anaconda","Montana"
"BaxterMN-internet","12698596","Internet City/State","","","Baxter","Minnesota"
"BlufordIL-internet","12698598","Internet City/State","","","Bluford","Illinois"
"BurnsideKY-internet","12698599","Internet City/State","","","Burnside","Kentucky"
"BranchvilleVA-internet","12698600","Internet City/State","","","Branchville","Virginia"
"BrewsterNY-internet","12698601","Internet City/State","","","Brewster","New York"
"CampbellsburgKY-internet","12698602","Internet City/State","","","Campbellsburg","Kentucky"
"CastileNY-internet","12698603","Internet City/State","","","Castile","New York"
"CaneadeaNY-internet","12698604","Internet City/State","","","Caneadea","New York"
"ChatsworthGA-internet","12698605","Internet City/State","","","Chatsworth","Georgia"
"ClevelandWI-internet","12698606","Internet City/State","","","Cleveland","Wisconsin"
"CliftonParkNY-internet","12698607","Internet City/State","","","Clifton Park","New York"
"CovingtonGA-internet","12698608","Internet City/State","","","Covington","Georgia"
"CofieldNC-internet","12698609","Internet City/State","","","Cofield","North Carolina"
"CusterMI-internet","12698610","Internet City/State","","","Custer","Michigan"
"CumberlandCenterME-internet","12698611","Internet City/State","","","Cumberland Center","Maine"
"EastRochesterOH-internet","12698612","Internet City/State","","","East Rochester","Ohio"
"EasleySC-internet","12698613","Internet City/State","","","Easley","South Carolina"
"EastWaterboroME-internet","12698614","Internet City/State","","","East Waterboro","Maine"
"EscalonCA-internet","12698615","Internet City/State","","","Escalon","California"
"FallbrookCA-internet","12698616","Internet City/State","","","Fallbrook","California"
"FriscoTX-internet","12698617","Internet City/State","","","Frisco","Texas"
"FultonKY-internet","12698618","Internet City/State","","","Fulton","Kentucky"
"GleasonTN-internet","12698619","Internet City/State","","","Gleason","Tennessee"
"GustonKY-internet","12698620","Internet City/State","","","Guston","Kentucky"
"HamburgMI-internet","12698621","Internet City/State","","","Hamburg","Michigan"
"HamiltonMI-internet","12698622","Internet City/State","","","Hamilton","Michigan"
"HarrodOH-internet","12698623","Internet City/State","","","Harrod","Ohio"
"HogansburgNY-internet","12698624","Internet City/State","","","Hogansburg","New York"
"HoldenME-internet","12698625","Internet City/State","","","Holden","Maine"
"HomerNY-internet","12698626","Internet City/State","","","Homer","New York"
"HowellMI-internet","12698627","Internet City/State","","","Howell","Michigan"
"JonesportME-internet","12698628","Internet City/State","","","Jonesport","Maine"
"LarsenWI-internet","12698629","Internet City/State","","","Larsen","Wisconsin"
"LisbonNY-internet","12698630","Internet City/State","","","Lisbon","New York"
"LondonderryOH-internet","12698631","Internet City/State","","","Londonderry","Ohio"
"LuptonMI-internet","12698632","Internet City/State","","","Lupton","Michigan"
"LostCreekKY-internet","12698633","Internet City/State","","","Lost Creek","Kentucky"
"MarcolaOR-internet","12698634","Internet City/State","","","Marcola","Oregon"
"MasuryOH-internet","12698635","Internet City/State","","","Masury","Ohio"
"McFarlandWI-internet","12698636","Internet City/State","","","Mc Farland","Wisconsin"
"McKeanPA-internet","12698637","Internet City/State","","","Mc Kean","Pennsylvania"
